work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,Data Analyst,95347,US,0,US,M
2024,EN,FT,Data Analyst,57200,US,0,US,M
2024,SE,FT,Data Analyst,100000,US,100,US,M
2024,SE,FT,Data Analyst,80000,US,100,US,M
2024,MI,FT,Product Manager,725000,US,0,US,M
2024,MI,FT,Product Manager,240000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,153615,CA,0,CA,M
2024,EN,FT,Machine Learning Engineer,83153,CA,0,CA,M
2024,SE,FT,Software Engineer,619000,US,100,US,M
2024,EN,FT,Data Visualization Engineer,220000,US,0,US,M
2024,EN,FT,Data Visualization Engineer,80000,US,0,US,M
2024,MI,FT,Data Specialist,72000,US,0,US,M
2024,MI,FT,Data Specialist,54000,US,0,US,M
2024,SE,FT,Consultant,197500,US,0,US,M
2024,SE,FT,Consultant,111100,US,0,US,M
2024,SE,FT,Business Intelligence Developer,181896,US,0,US,M
2024,SE,FT,Business Intelligence Developer,110240,US,0,US,M
2024,SE,FT,Data Engineer,281000,US,0,US,M
2024,SE,FT,Data Engineer,206000,US,0,US,M
2024,SE,FT,Data Engineer,160000,US,0,US,M
2024,SE,FT,Data Engineer,149200,US,0,US,M
2024,SE,FT,Architect,203500,US,0,US,M
2024,SE,FT,Architect,117700,US,0,US,M
2024,MI,FT,Postdoctoral Fellow,80000,US,0,US,M
2024,MI,FT,Postdoctoral Fellow,73588,US,0,US,M
2024,SE,FT,Engineer,70533,LT,0,LT,M
2024,SE,FT,Engineer,55200,LT,0,LT,M
2024,SE,FT,Analyst,103100,US,0,US,M
2024,SE,FT,Analyst,64000,US,0,US,M
2024,EN,FT,Analyst,89600,US,0,US,M
2024,EN,FT,Analyst,62400,US,0,US,M
2024,MI,FT,Machine Learning Engineer,720000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,100000,US,0,US,M
2024,MI,FT,Research Scientist,720000,US,0,US,M
2024,MI,FT,Research Scientist,100000,US,0,US,M
2024,MI,FT,Manager,400000,US,0,US,M
2024,MI,FT,Manager,170000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,220000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,80000,US,0,US,M
2024,MI,FT,Research Scientist,170000,US,0,US,M
2024,MI,FT,Product Manager,197500,US,100,US,M
2024,MI,FT,Product Manager,138500,US,100,US,M
2024,SE,FT,Manager,122500,US,0,US,M
2024,MI,FT,Data Analyst,189900,US,0,US,M
2024,MI,FT,Data Analyst,101800,US,0,US,M
2024,MI,FT,Engineer,119000,US,0,US,M
2024,MI,FT,Engineer,86500,US,0,US,M
2024,EN,FT,Analyst,103576,US,100,US,M
2024,EN,FT,Analyst,60927,US,100,US,M
2024,EN,FT,Analyst,114400,US,100,US,M
2024,EN,FT,Analyst,76800,US,100,US,M
2024,SE,FT,Data Engineer,90000,US,0,US,M
2024,SE,FT,Data Engineer,80000,US,0,US,M
2024,MI,FT,Data Analyst,97100,US,100,US,M
2024,MI,FT,Data Analyst,54000,US,100,US,M
2024,SE,FT,Data Analyst,151700,US,100,US,M
2024,SE,FT,Data Analyst,84300,US,100,US,M
2024,MI,FT,Data Management Specialist,123000,US,0,US,M
2024,MI,FT,Data Management Specialist,54000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,251500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,125700,US,0,US,M
2024,SE,FT,Engineer,258750,US,0,US,M
2024,SE,FT,Engineer,132000,US,0,US,M
2024,SE,FT,Data Scientist,419750,US,0,US,M
2024,SE,FT,Data Scientist,272000,US,0,US,M
2024,MI,FT,Data Scientist,172000,US,0,US,M
2024,MI,FT,Data Scientist,75600,US,0,US,M
2024,SE,FT,Data Scientist,222480,US,100,US,M
2024,SE,FT,Data Scientist,83430,US,100,US,M
2024,MI,FT,Engineering Manager,419750,US,0,US,M
2024,MI,FT,Engineering Manager,220000,US,0,US,M
2024,EN,FT,Data Analyst,137000,US,0,US,M
2024,EN,FT,Data Analyst,60400,US,0,US,M
2024,SE,FT,Engineer,128000,US,0,US,M
2024,SE,FT,Architect,201250,US,0,US,M
2024,SE,FT,Architect,108000,US,0,US,M
2024,SE,FT,Developer,304750,US,0,US,M
2024,SE,FT,Developer,164000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,183580,US,100,US,M
2025,SE,FT,Machine Learning Engineer,111260,US,100,US,M
2025,SE,FT,Data Scientist,185000,US,0,US,M
2025,SE,FT,Data Scientist,115000,US,0,US,M
2025,SE,FT,Data Engineer,240500,US,0,US,L
2025,SE,FT,Data Engineer,139100,US,0,US,L
2025,MI,FT,Machine Learning Engineer,223600,US,0,US,L
2025,MI,FT,Machine Learning Engineer,129300,US,0,US,L
2025,SE,FT,Applied Scientist,323400,US,100,US,M
2025,SE,FT,Applied Scientist,224900,US,100,US,M
2025,SE,FT,Product Owner,160000,US,100,US,M
2025,SE,FT,Product Owner,120000,US,100,US,M
2025,MI,FT,Analyst,129780,US,0,US,M
2025,MI,FT,Analyst,92700,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,183500,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,115500,US,0,US,M
2025,SE,FT,Software Development Engineer,194688,US,0,US,M
2025,SE,FT,Software Development Engineer,118976,US,0,US,M
2025,SE,FT,Data Engineer,215000,US,100,US,M
2025,SE,FT,Data Engineer,175000,US,100,US,M
2025,SE,FT,Software Engineer,245000,US,0,US,M
2025,SE,FT,Software Engineer,125000,US,0,US,M
2025,MI,FT,Software Engineer,245000,US,0,US,M
2025,MI,FT,Software Engineer,125000,US,0,US,M
2025,MI,FT,Software Engineer,340000,US,0,US,M
2025,MI,FT,Software Engineer,315000,US,0,US,M
2025,MI,FT,Data Scientist,226000,US,100,US,M
2025,MI,FT,Data Scientist,153700,US,100,US,M
2025,SE,FT,Analytics Engineer,184250,US,0,US,M
2025,SE,FT,Analytics Engineer,167500,US,0,US,M
2025,MI,FT,Platform Engineer,226000,US,100,US,M
2025,MI,FT,Platform Engineer,153700,US,100,US,M
2025,SE,FT,Engineer,160000,US,0,US,M
2025,SE,FT,Manager,262000,US,100,US,M
2025,SE,FT,Manager,178200,US,100,US,M
2025,EN,FT,Research Analyst,100000,US,100,US,M
2025,MI,FT,Software Development Engineer,156000,US,0,US,M
2025,MI,FT,Software Development Engineer,93600,US,0,US,M
2025,MI,FT,Manager,190000,US,0,US,M
2025,MI,FT,Manager,170000,US,0,US,M
2024,MI,FT,Data Analyst,95000,US,0,US,M
2024,MI,FT,Data Analyst,85000,US,0,US,M
2024,EN,FT,Data Analyst,105000,US,100,US,M
2024,EN,FT,Data Analyst,75000,US,100,US,M
2024,EN,FT,Data Reporting Analyst,58000,US,0,US,M
2024,EN,FT,Data Reporting Analyst,42000,US,0,US,M
2024,SE,FT,Decision Scientist,225000,US,0,US,M
2024,SE,FT,Decision Scientist,209000,US,0,US,M
2024,SE,FT,Full Stack Engineer,220000,US,0,US,M
2024,SE,FT,Full Stack Engineer,150000,US,0,US,M
2024,EN,FT,Data Analyst,26666,AM,100,AM,M
2024,EN,FT,Data Analyst,16000,AM,100,AM,M
2024,SE,FT,Data Analyst,130100,US,100,US,M
2024,SE,FT,Data Analyst,72400,US,100,US,M
2024,SE,FT,Software Engineer,204100,US,100,US,M
2024,SE,FT,Software Engineer,152200,US,100,US,M
2024,SE,FT,Data Analyst,132400,US,0,US,M
2024,SE,FT,Data Analyst,88300,US,0,US,M
2024,SE,PT,Data Architect,220000,US,0,US,M
2024,SE,PT,Data Architect,96600,US,0,US,M
2024,SE,FT,Data Scientist,180000,US,0,US,M
2024,SE,FT,Data Scientist,90000,US,0,US,M
2024,MI,FT,Data Scientist,192400,US,0,US,M
2024,MI,FT,Data Scientist,109000,US,0,US,M
2024,SE,FT,Data Engineer,284280,US,0,US,M
2024,SE,FT,Data Engineer,130295,US,0,US,M
2024,SE,FT,Software Engineer,211180,US,100,US,M
2024,SE,FT,Software Engineer,127890,US,100,US,M
2024,MI,FT,Data Scientist,166320,US,100,US,M
2024,MI,FT,Data Scientist,104080,US,100,US,M
2024,SE,FT,Software Engineer,234500,US,100,US,M
2024,SE,FT,Software Engineer,142140,US,100,US,M
2024,SE,FT,Engineer,186350,US,100,US,M
2024,SE,FT,Engineer,116550,US,100,US,M
2024,SE,FT,Software Engineer,334600,US,0,US,M
2024,SE,FT,Software Engineer,184000,US,0,US,M
2024,MI,FT,Engineer,172000,US,0,US,M
2024,MI,FT,Engineer,75600,US,0,US,M
2024,MI,FT,Manager,155000,US,0,US,M
2024,EN,FT,Data Analyst,37275,GB,0,GB,M
2024,EN,FT,Data Analyst,35411,GB,0,GB,M
2024,SE,FT,Software Engineer,176000,US,0,US,M
2024,SE,FT,Software Engineer,72700,US,0,US,M
2024,SE,FT,Machine Learning Scientist,202750,US,0,US,M
2024,SE,FT,Machine Learning Scientist,139800,US,0,US,M
2024,SE,FT,Engineer,185000,US,0,US,L
2024,SE,FT,Engineer,105100,US,0,US,L
2024,SE,FT,Data Engineer,128950,US,100,US,M
2024,SE,FT,Data Engineer,103200,US,100,US,M
2024,EN,FT,Data Analyst,101527,US,0,US,M
2024,EN,FT,Data Analyst,78175,US,0,US,M
2024,EN,FT,Analyst,120452,US,100,US,M
2024,EN,FT,Analyst,51393,US,100,US,M
2024,SE,FT,Analyst,142133,US,100,US,M
2024,SE,FT,Analyst,60643,US,100,US,M
2024,SE,FT,Analyst,159264,US,0,US,M
2024,SE,FT,Analyst,113760,US,0,US,M
2024,SE,FT,Analyst,192417,US,0,US,M
2024,SE,FT,Analyst,137441,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,238000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,190000,US,0,US,M
2024,EN,FT,Data Scientist,95000,US,100,US,M
2024,EN,FT,Data Scientist,70000,US,100,US,M
2024,MI,FT,Data Scientist,195000,US,100,US,M
2024,MI,FT,Data Scientist,175000,US,100,US,M
2024,SE,FT,Data Scientist,151800,US,100,US,M
2024,SE,FT,Data Scientist,126900,US,100,US,M
2024,SE,FT,Data Scientist,129100,US,100,US,M
2024,SE,FT,Data Scientist,107800,US,100,US,M
2024,SE,FT,Data Scientist,121253,US,0,US,M
2024,SE,FT,Data Scientist,55155,US,0,US,M
2024,SE,FT,Data Engineer,177341,US,0,US,M
2024,SE,FT,Data Engineer,273700,US,100,US,M
2024,SE,FT,Data Engineer,103700,US,100,US,M
2024,SE,FT,Data Engineer,265000,US,0,US,M
2024,SE,FT,Data Engineer,164000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,303400,US,100,US,M
2024,SE,FT,Machine Learning Engineer,216700,US,100,US,M
2024,SE,FT,Software Engineer,300000,US,0,US,M
2024,SE,FT,Software Engineer,270000,US,0,US,M
2024,SE,FT,Engineer,185000,US,100,US,M
2024,SE,FT,Engineer,129000,US,100,US,M
2024,SE,FT,Manager,178290,GB,0,GB,M
2024,SE,FT,Manager,141418,GB,0,GB,M
2024,SE,FT,Solutions Architect,247296,US,100,US,M
2024,SE,FT,Solutions Architect,139776,US,100,US,M
2024,SE,FT,Research Scientist,300000,US,0,US,M
2024,SE,FT,Research Scientist,176000,US,0,US,M
2024,EN,FT,Analyst,97500,US,0,US,M
2024,EN,FT,Analyst,72200,US,0,US,M
2024,EN,FT,Analyst,79900,US,0,US,M
2024,EN,FT,Analyst,59200,US,0,US,M
2024,MI,FT,Applied Scientist,223400,US,0,US,L
2024,MI,FT,Applied Scientist,136000,US,0,US,L
2024,SE,FT,Consultant,180000,US,0,US,M
2024,SE,FT,Consultant,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,372400,US,100,US,M
2024,SE,FT,Machine Learning Engineer,266000,US,100,US,M
2024,SE,FT,Software Engineer,225000,US,100,US,M
2024,SE,FT,Software Engineer,150000,US,100,US,M
2024,SE,FT,Product Manager,215000,US,0,US,M
2024,SE,FT,Product Manager,134500,US,0,US,M
2024,MI,FT,Engineer,220000,US,100,US,M
2024,MI,FT,Engineer,140000,US,100,US,M
2024,SE,FT,Technical Lead,346000,US,0,US,M
2024,SE,FT,Technical Lead,320000,US,0,US,M
2024,MI,FT,Engineering Manager,250000,US,0,US,M
2024,MI,FT,Engineering Manager,230000,US,0,US,M
2024,MI,FT,Product Manager,211000,US,0,US,M
2024,MI,FT,Product Manager,142000,US,0,US,M
2024,SE,FT,Software Engineer,200000,US,0,US,M
2024,SE,FT,Software Engineer,136000,US,0,US,M
2024,MI,FT,Data Engineer,154460,US,0,US,M
2024,MI,FT,Data Engineer,92684,US,0,US,M
2024,MI,FT,Data Scientist,154460,US,0,US,M
2024,MI,FT,Data Scientist,92684,US,0,US,M
2024,MI,FT,Data Scientist,158000,US,0,US,M
2024,MI,FT,Data Scientist,108000,US,0,US,M
2024,SE,FT,Data Scientist,199700,CA,0,CA,M
2024,SE,FT,Data Scientist,108100,CA,0,CA,M
2024,MI,FT,Data Scientist,56250,GB,0,GB,M
2024,MI,FT,Data Scientist,50000,GB,0,GB,M
2024,SE,FT,Manager,153200,CA,0,CA,M
2024,SE,FT,Manager,102200,CA,0,CA,M
2024,SE,FT,Software Engineer,284000,US,0,US,M
2024,SE,FT,Software Engineer,189000,US,0,US,M
2024,SE,FT,Analyst,90000,US,0,US,M
2024,SE,FT,Analyst,75000,US,0,US,M
2024,MI,FT,Research Scientist,85000,US,0,US,M
2024,MI,FT,Research Scientist,70000,US,0,US,M
2024,MI,FT,Data Product Manager,150000,US,100,US,M
2024,MI,FT,Data Product Manager,130000,US,100,US,M
2024,EN,FT,Data Analyst,90000,US,0,US,M
2024,EN,FT,Data Analyst,70000,US,0,US,M
2024,SE,FT,Data Analyst,135800,US,0,US,M
2024,SE,FT,Data Analyst,84500,US,0,US,M
2024,SE,FT,Data Architect,140000,US,0,US,M
2024,SE,FT,Data Architect,125000,US,0,US,M
2024,MI,FT,Data Engineer,125000,US,0,US,M
2024,MI,FT,Data Engineer,115000,US,0,US,M
2024,SE,FT,Data Engineer,170000,US,0,US,M
2024,SE,FT,Data Engineer,126900,US,0,US,M
2024,SE,FT,Software Engineer,227950,US,0,US,M
2024,SE,FT,Software Engineer,126100,US,0,US,M
2024,MI,FT,Data Specialist,61500,US,100,US,M
2024,MI,FT,Data Specialist,49500,US,100,US,M
2024,SE,FT,Data Analyst,121300,US,100,US,M
2024,SE,FT,Data Analyst,67400,US,100,US,M
2024,SE,FT,Engineer,280000,US,0,US,M
2024,SE,FT,Engineer,190000,US,0,US,M
2024,SE,FT,Engineer,185000,US,0,US,M
2024,SE,FT,Engineer,160000,US,0,US,M
2024,SE,FT,Analyst,190000,US,100,US,M
2024,SE,FT,Analyst,150000,US,100,US,M
2024,SE,FT,Data Engineer,198440,US,100,US,M
2024,SE,FT,Data Engineer,116100,US,100,US,M
2024,SE,FT,Data Scientist,220000,US,100,US,M
2024,SE,FT,Data Scientist,178000,US,100,US,M
2024,SE,FT,Software Engineer,213000,US,100,US,M
2024,SE,FT,Software Engineer,177000,US,100,US,M
2024,EX,FT,Data Engineer,64444,FR,0,FR,M
2024,EX,FT,Data Engineer,53333,FR,0,FR,M
2024,SE,FT,Data Analyst,90000,US,0,US,M
2024,SE,FT,Data Analyst,75000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,250200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,117200,US,0,US,M
2024,MI,FT,Machine Learning Engineer,206500,US,100,US,M
2024,MI,FT,Machine Learning Engineer,147500,US,100,US,M
2024,SE,FT,Manager,210000,US,0,US,M
2024,SE,FT,Manager,152800,US,0,US,M
2024,SE,FT,Data Architect,230000,US,0,US,M
2024,SE,FT,Data Architect,200000,US,0,US,M
2024,SE,FT,Data Engineer,120000,US,100,US,M
2024,SE,FT,Data Engineer,95000,US,100,US,M
2024,MI,FT,Data Engineer,110200,US,100,US,M
2024,MI,FT,Data Engineer,61200,US,100,US,M
2024,MI,FT,Data Governance Analyst,133500,US,0,US,M
2024,MI,FT,Data Governance Analyst,92900,US,0,US,M
2024,SE,FT,AI Engineer,230000,US,0,US,M
2024,SE,FT,AI Engineer,185000,US,0,US,M
2024,MI,FT,Data Specialist,100000,US,0,US,M
2024,MI,FT,Data Specialist,74080,US,0,US,M
2024,MI,FT,Data Analyst,160000,US,0,US,M
2024,MI,FT,Data Analyst,110000,US,0,US,M
2024,EN,FT,Data Analyst,97100,US,100,US,M
2024,EN,FT,Data Analyst,54000,US,100,US,M
2024,EN,FT,Data Analyst,89300,US,0,US,M
2024,EN,FT,Data Analyst,68000,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,130100,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,72400,US,100,US,M
2024,SE,FT,Solutions Engineer,204700,US,0,US,M
2024,SE,FT,Solutions Engineer,115700,US,0,US,M
2024,MI,FT,Software Developer,208800,US,0,US,M
2024,MI,FT,Software Developer,98300,US,0,US,M
2024,SE,FT,Analyst,138500,US,100,US,M
2024,SE,FT,Analyst,114000,US,100,US,M
2024,SE,FT,Analyst,123076,SG,0,SG,M
2024,SE,FT,Analyst,92307,SG,0,SG,M
2024,SE,FT,Systems Engineer,261000,US,0,US,M
2024,SE,FT,Systems Engineer,174000,US,0,US,M
2024,MI,FT,Manager,191600,US,100,US,M
2024,MI,FT,Manager,103500,US,100,US,M
2024,MI,FT,Manager,135000,US,100,US,M
2024,MI,FT,Manager,120000,US,100,US,M
2024,SE,FT,Solution Architect,180000,US,0,US,M
2024,SE,FT,Solution Architect,130000,US,0,US,M
2024,MI,FT,Engineering Manager,237000,US,100,US,M
2024,MI,FT,Engineering Manager,199000,US,100,US,M
2024,SE,FT,Data Scientist,188500,US,0,US,M
2024,SE,FT,Data Scientist,153900,US,0,US,M
2024,SE,FT,AI Engineer,199700,US,0,US,M
2024,SE,FT,AI Engineer,165100,US,0,US,M
2024,MI,FT,AI Engineer,167500,US,0,US,M
2024,MI,FT,AI Engineer,138500,US,0,US,M
2024,SE,FT,AI Engineer,174900,US,0,US,M
2024,SE,FT,Data Engineer,214200,US,0,US,M
2024,SE,FT,Data Engineer,187700,US,0,US,M
2024,SE,FT,Data Engineer,188500,US,0,US,M
2024,SE,FT,Data Engineer,165100,US,0,US,M
2024,SE,FT,Software Engineer,283800,US,0,US,M
2024,SE,FT,Software Engineer,248700,US,0,US,M
2024,SE,FT,Data Engineer,194800,US,100,US,M
2024,SE,FT,Data Engineer,170700,US,100,US,M
2024,SE,FT,Data Quality Engineer,203275,US,100,US,M
2024,SE,FT,Data Quality Engineer,112450,US,100,US,M
2024,MI,FT,Data Engineer,78336,US,0,US,M
2024,MI,FT,Data Engineer,55955,US,0,US,M
2024,SE,FT,Data Engineer,180200,US,0,US,M
2024,SE,FT,Data Engineer,148949,US,0,US,M
2024,SE,FT,Engineer,283800,US,0,US,M
2024,SE,FT,Engineer,234700,US,0,US,M
2024,SE,FT,Data Architect,212900,US,0,US,M
2024,SE,FT,Data Architect,121700,US,0,US,M
2024,SE,FT,Data Architect,183015,US,0,US,M
2024,SE,FT,Data Architect,104580,US,0,US,M
2024,SE,FT,Machine Learning Engineer,246000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,132400,US,0,US,M
2024,SE,FT,Solutions Architect,230000,US,0,US,M
2024,SE,FT,Solutions Architect,120000,US,0,US,M
2024,EN,FT,Data Analyst,72534,US,0,US,M
2024,EN,FT,Data Analyst,51810,US,0,US,M
2024,MI,FT,Data Analyst,72534,US,0,US,M
2024,MI,FT,Data Analyst,51810,US,0,US,M
2024,EN,FT,Data Analyst,62186,US,0,US,M
2024,EN,FT,Data Analyst,44419,US,0,US,M
2024,SE,FT,Data Scientist,251500,US,0,US,M
2024,SE,FT,Data Scientist,125700,US,0,US,M
2024,MI,FT,Data Scientist,84603,US,0,US,M
2024,MI,FT,Data Scientist,60431,US,0,US,M
2024,MI,FT,Data Scientist,105295,US,0,US,M
2024,MI,FT,Data Scientist,70197,US,0,US,M
2024,SE,FT,Associate,135400,US,0,US,M
2024,SE,FT,Associate,118700,US,0,US,M
2024,SE,FT,Analyst,120900,US,0,US,M
2024,SE,FT,Analyst,115900,US,0,US,M
2024,SE,FT,Analyst,129723,US,0,US,M
2024,SE,FT,Analyst,86482,US,0,US,M
2024,SE,FT,Data Engineer,151900,US,100,US,M
2024,SE,FT,Data Engineer,101300,US,100,US,M
2024,SE,FT,Software Engineer,310300,US,0,US,M
2024,SE,FT,Software Engineer,206900,US,0,US,M
2024,SE,FT,Software Engineer,341500,US,0,US,M
2024,SE,FT,Software Engineer,227700,US,0,US,M
2024,SE,FT,Insight Analyst,170300,US,0,US,M
2024,SE,FT,Insight Analyst,113500,US,0,US,M
2024,SE,FT,Data Management Analyst,150500,US,0,US,M
2024,SE,FT,Data Management Analyst,100300,US,0,US,M
2024,SE,FT,Data Management Analyst,105400,US,0,US,M
2024,SE,FT,Data Management Analyst,70200,US,0,US,M
2024,MI,FT,Software Engineer,165500,US,0,US,M
2024,MI,FT,Software Engineer,89400,US,0,US,M
2024,SE,FT,Software Engineer,206000,US,0,US,M
2024,SE,FT,Software Engineer,137400,US,0,US,M
2024,MI,FT,Systems Engineer,115800,US,0,US,M
2024,MI,FT,Systems Engineer,77200,US,0,US,M
2024,EN,FT,Research Scientist,122000,US,0,US,M
2024,EN,FT,Research Scientist,90000,US,0,US,M
2024,SE,FT,Data Governance Analyst,150600,US,0,US,M
2024,SE,FT,Data Governance Analyst,95800,US,0,US,M
2024,SE,FT,Applied Scientist,350000,US,0,US,L
2024,SE,FT,Applied Scientist,240100,US,0,US,L
2024,SE,FT,Product Designer,209700,US,0,US,M
2024,SE,FT,Product Designer,123300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,246500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,151000,US,0,US,M
2024,MI,FT,Consultant,169000,US,0,US,M
2024,MI,FT,Consultant,121000,US,0,US,M
2024,SE,FT,Consultant,208000,US,100,US,M
2024,SE,FT,Consultant,151000,US,100,US,M
2024,EN,FT,Software Development Engineer,144040,US,0,US,L
2024,EN,FT,Software Development Engineer,86260,US,0,US,L
2024,MI,FT,Data Specialist,173233,CA,0,CA,M
2024,MI,FT,Data Specialist,127200,CA,0,CA,M
2024,EN,FT,Data Analyst,50000,LU,0,LU,M
2024,SE,FT,Principal Software Architect,250000,US,100,US,M
2024,SE,FT,Principal Software Architect,180000,US,100,US,M
2024,MI,FT,Data Scientist,160900,US,0,US,M
2024,MI,FT,Data Scientist,87200,US,0,US,M
2024,SE,FT,Analytics Engineer,138200,US,100,US,M
2024,SE,FT,Analytics Engineer,83000,US,100,US,M
2024,MI,FT,Software Engineer,147500,US,0,US,M
2024,MI,FT,Software Engineer,98300,US,0,US,M
2024,SE,FT,Data Engineer,216400,US,0,US,M
2024,SE,FT,Data Engineer,115800,US,0,US,M
2024,SE,FT,Engineer,187300,US,0,US,M
2024,SE,FT,Engineer,100300,US,0,US,M
2024,SE,FT,Engineer,178000,US,0,US,M
2024,SE,FT,Engineer,95300,US,0,US,M
2024,MI,FT,Manager,157475,US,100,US,M
2024,MI,FT,Manager,114500,US,100,US,M
2024,MI,FT,Data Analyst,93500,US,100,US,M
2024,MI,FT,Data Analyst,73400,US,100,US,M
2024,MI,FT,Engineer,280000,US,0,US,M
2024,MI,FT,Engineer,230000,US,0,US,M
2024,MI,FT,Software Engineer,170000,US,0,US,M
2024,MI,FT,Software Engineer,100000,US,0,US,M
2024,SE,FT,Solutions Architect,239000,US,0,US,L
2024,SE,FT,Solutions Architect,138200,US,0,US,L
2024,MI,FT,Analytics Engineer,50000,CA,100,CA,M
2024,MI,FT,Data Scientist,31020,BR,100,BR,L
2024,SE,FT,Machine Learning Engineer,230000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,140000,US,0,US,M
2024,SE,FT,AI Engineer,200000,US,0,US,M
2024,SE,FT,AI Engineer,145000,US,0,US,M
2024,EN,FT,Data Analyst,90360,US,0,US,M
2024,EN,FT,Data Analyst,59250,US,0,US,M
2024,EN,FT,Data Analyst,96000,CA,0,CA,M
2024,EN,FT,Data Analyst,58000,CA,0,CA,M
2024,EN,FT,Data Analyst,64000,US,0,US,M
2024,EN,FT,Data Analyst,56000,US,0,US,M
2024,SE,FT,Product Manager,145000,US,100,US,M
2024,SE,FT,Product Manager,115000,US,100,US,M
2024,SE,FT,Analyst,131230,US,0,US,M
2024,SE,FT,Analyst,95440,US,0,US,M
2024,MI,FT,Data Manager,207190,US,0,US,M
2024,MI,FT,Data Manager,135860,US,0,US,M
2024,MI,FT,Data Engineer,75000,GB,0,GB,M
2024,MI,FT,Data Engineer,61250,GB,0,GB,M
2024,SE,FT,Architect,64444,FR,0,FR,M
2024,SE,FT,Architect,53333,FR,0,FR,M
2024,SE,FT,Business Intelligence Analyst,91538,CA,100,CA,M
2024,SE,FT,Business Intelligence Analyst,56153,CA,100,CA,M
2024,MI,FT,Research Scientist,179000,US,0,US,M
2024,MI,FT,Research Scientist,112000,US,0,US,M
2024,MI,FT,Manager,145290,US,0,US,M
2024,MI,FT,Manager,96860,US,0,US,M
2024,EN,FT,Analyst,115824,US,0,US,M
2024,EN,FT,Analyst,77216,US,0,US,M
2024,SE,FT,Research Analyst,95723,US,0,US,M
2024,SE,FT,Research Analyst,63815,US,0,US,M
2024,SE,FT,Statistical Programmer,186840,US,100,US,M
2024,SE,FT,Statistical Programmer,124560,US,100,US,M
2024,MI,FT,Business Intelligence,142000,US,0,US,M
2024,MI,FT,Business Intelligence,108000,US,0,US,M
2024,MI,FT,Manager,161000,US,0,US,M
2024,MI,FT,Manager,76000,US,0,US,M
2024,EN,FT,Data Analyst,140000,US,0,US,M
2024,EN,FT,Data Analyst,112000,US,0,US,M
2024,SE,FT,Solutions Architect,276000,US,0,US,M
2024,SE,FT,Solutions Architect,148000,US,0,US,M
2024,MI,FT,Manager,419750,US,0,US,M
2024,MI,FT,Manager,220000,US,0,US,M
2024,EN,FT,Data Analyst,125200,US,0,US,M
2024,EN,FT,Data Analyst,93400,US,0,US,M
2024,MI,FT,Software Engineer,133900,US,0,US,M
2024,MI,FT,Software Engineer,95300,US,0,US,M
2024,MI,FT,Engineer,237050,US,0,US,M
2024,MI,FT,Engineer,193950,US,0,US,M
2024,EN,FT,Data Analyst,96000,US,0,US,M
2024,EN,FT,Data Analyst,47000,US,0,US,M
2024,MI,FT,Data Engineer,172000,US,0,US,M
2024,MI,FT,Data Engineer,75600,US,0,US,M
2024,MI,FT,Applied Scientist,222200,US,0,US,L
2024,EN,FT,Analyst,97000,US,0,US,M
2024,EN,FT,Analyst,84000,US,0,US,M
2024,MI,FT,Engineering Manager,201300,US,0,US,M
2024,MI,FT,Engineering Manager,134200,US,0,US,M
2024,EN,FT,Engineer,60000,US,0,US,M
2024,EN,FT,Engineer,52000,US,0,US,M
2024,SE,FT,Software Engineer,180000,US,0,US,M
2024,SE,FT,Software Engineer,90000,US,0,US,M
2024,SE,FT,Software Engineer,243500,US,0,US,M
2024,SE,FT,Software Engineer,213400,US,0,US,M
2024,SE,FT,Software Engineer,188500,US,0,US,M
2024,SE,FT,Software Engineer,140000,US,0,US,M
2024,SE,FT,AI Engineer,243500,US,0,US,M
2024,SE,FT,AI Engineer,201400,US,0,US,M
2024,SE,FT,Data Scientist,158100,US,0,US,M
2024,SE,FT,Data Scientist,138500,US,0,US,M
2024,SE,FT,Data Scientist,199700,US,0,US,M
2024,SE,FT,Data Scientist,165100,US,0,US,M
2024,SE,FT,Software Engineer,210000,US,0,US,M
2024,SE,FT,Software Engineer,160000,US,0,US,M
2024,SE,FT,Engineer,270000,US,0,US,M
2024,SE,FT,Engineer,130000,US,0,US,M
2024,MI,FT,Manager,197500,US,0,US,M
